region_nombre,Fecha,avance_porcentual,cobertura_porcentual,rango_cobertura
Aysén,2021-03-05,24.83,5.41,<50
Antofagasta,2021-03-05,15.15,2.19,<50
Arica y Parinacota,2021-03-05,19.2,3.61,<50
Atacama,2021-03-05,18.96,6.05,<50
Coquimbo,2021-03-05,20.01,2.54,<50
Araucanía,2021-03-05,22.81,2.81,<50
Los Lagos,2021-03-05,22.26,2.85,<50
Los Ríos,2021-03-05,23.3,3.36,<50
Magallanes,2021-03-05,29.7,4.71,<50
Tarapacá,2021-03-05,16.64,1.64,<50
Valparaíso,2021-03-05,24.1,2.72,<50
Ñuble,2021-03-05,25.98,4.94,<50
Biobío,2021-03-05,22.98,3.5,<50
O’Higgins,2021-03-05,22.16,3.64,<50
Maule,2021-03-05,22.03,3.29,<50
Metropolitana,2021-03-05,18.49,2.24,<50
Aysén,2021-03-06,24.84,5.43,<50
Antofagasta,2021-03-06,15.15,2.2,<50
Arica y Parinacota,2021-03-06,19.22,3.72,<50
Atacama,2021-03-06,19.06,6.18,<50
Coquimbo,2021-03-06,20.01,2.54,<50
Araucanía,2021-03-06,22.85,2.93,<50
Los Lagos,2021-03-06,22.34,3.17,<50
Los Ríos,2021-03-06,23.34,3.49,<50
Magallanes,2021-03-06,29.71,4.74,<50
Tarapacá,2021-03-06,16.66,1.77,<50
Valparaíso,2021-03-06,24.11,2.78,<50
Ñuble,2021-03-06,26.0,4.97,<50
Biobío,2021-03-06,23.02,3.74,<50
O’Higgins,2021-03-06,22.19,3.73,<50
Maule,2021-03-06,22.09,3.62,<50
Metropolitana,2021-03-06,18.56,2.34,<50
Aysén,2021-03-07,24.84,5.43,<50
Antofagasta,2021-03-07,15.15,2.2,<50
Arica y Parinacota,2021-03-07,19.23,3.73,<50
Atacama,2021-03-07,19.06,6.18,<50
Coquimbo,2021-03-07,20.01,2.54,<50
Araucanía,2021-03-07,22.85,2.93,<50
Los Lagos,2021-03-07,22.36,3.21,<50
Los Ríos,2021-03-07,23.35,3.58,<50
Magallanes,2021-03-07,29.71,4.74,<50
Tarapacá,2021-03-07,16.66,1.77,<50
Valparaíso,2021-03-07,24.11,2.78,<50
Ñuble,2021-03-07,26.0,4.99,<50
Biobío,2021-03-07,23.03,3.87,<50
O’Higgins,2021-03-07,22.19,3.73,<50
Maule,2021-03-07,22.11,3.83,<50
Metropolitana,2021-03-07,18.57,2.36,<50
Aysén,2021-03-08,25.34,6.54,<50
Antofagasta,2021-03-08,15.76,2.71,<50
Arica y Parinacota,2021-03-08,19.67,4.63,<50
Atacama,2021-03-08,19.68,7.28,<50
Coquimbo,2021-03-08,20.72,3.42,<50
Araucanía,2021-03-08,23.63,3.99,<50
Los Lagos,2021-03-08,23.02,4.56,<50
Los Ríos,2021-03-08,24.2,4.85,<50
Magallanes,2021-03-08,30.41,6.47,<50
Tarapacá,2021-03-08,17.14,2.6,<50
Valparaíso,2021-03-08,24.93,4.14,<50
Ñuble,2021-03-08,26.9,6.4,<50
Biobío,2021-03-08,23.74,5.21,<50
O’Higgins,2021-03-08,23.01,4.72,<50
Maule,2021-03-08,22.84,5.09,<50
Metropolitana,2021-03-08,19.21,3.34,<50
Aysén,2021-03-09,25.89,7.62,<50
Antofagasta,2021-03-09,16.49,3.32,<50
Arica y Parinacota,2021-03-09,20.07,5.61,<50
Atacama,2021-03-09,20.3,8.05,<50
Coquimbo,2021-03-09,21.46,4.43,<50
Araucanía,2021-03-09,24.4,5.32,<50
Los Lagos,2021-03-09,23.74,5.93,<50
Los Ríos,2021-03-09,25.12,6.5,<50
Magallanes,2021-03-09,31.13,8.2,<50
Tarapacá,2021-03-09,17.58,3.59,<50
Valparaíso,2021-03-09,25.7,5.63,<50
Ñuble,2021-03-09,27.88,7.87,<50
Biobío,2021-03-09,24.52,6.86,<50
O’Higgins,2021-03-09,23.81,5.64,<50
Maule,2021-03-09,23.62,6.37,<50
Metropolitana,2021-03-09,19.85,4.44,<50
Aysén,2021-03-10,26.38,9.07,<50
Antofagasta,2021-03-10,17.15,4.1,<50
Arica y Parinacota,2021-03-10,20.55,6.72,<50
Atacama,2021-03-10,20.88,8.76,<50
Coquimbo,2021-03-10,22.13,5.61,<50
Araucanía,2021-03-10,25.18,6.73,<50
Los Lagos,2021-03-10,24.42,7.33,<50
Los Ríos,2021-03-10,25.93,8.2,<50
Magallanes,2021-03-10,31.81,10.67,<50
Tarapacá,2021-03-10,17.99,4.75,<50
Valparaíso,2021-03-10,26.5,7.26,<50
Ñuble,2021-03-10,28.86,9.61,<50
Biobío,2021-03-10,25.28,8.68,<50
O’Higgins,2021-03-10,24.58,6.93,<50
Maule,2021-03-10,24.46,7.77,<50
Metropolitana,2021-03-10,20.47,5.65,<50
Aysén,2021-03-11,27.02,10.28,<50
Antofagasta,2021-03-11,17.96,5.0,<50
Arica y Parinacota,2021-03-11,21.19,7.79,<50
Atacama,2021-03-11,21.53,9.42,<50
Coquimbo,2021-03-11,22.9,6.7,<50
Araucanía,2021-03-11,26.16,8.08,<50
Los Lagos,2021-03-11,25.21,8.68,<50
Los Ríos,2021-03-11,26.96,9.91,<50
Magallanes,2021-03-11,32.74,12.63,<50
Tarapacá,2021-03-11,18.53,5.79,<50
Valparaíso,2021-03-11,27.58,8.8,<50
Ñuble,2021-03-11,30.03,11.54,<50
Biobío,2021-03-11,26.32,10.36,<50
O’Higgins,2021-03-11,25.57,8.03,<50
Maule,2021-03-11,25.42,9.07,<50
Metropolitana,2021-03-11,21.24,6.73,<50
Aysén,2021-03-12,27.56,11.45,<50
Antofagasta,2021-03-12,18.7,5.86,<50
Arica y Parinacota,2021-03-12,21.72,8.91,<50
Atacama,2021-03-12,22.17,10.19,<50
Coquimbo,2021-03-12,23.57,7.71,<50
Araucanía,2021-03-12,27.06,9.44,<50
Los Lagos,2021-03-12,25.96,9.89,<50
Los Ríos,2021-03-12,27.72,11.19,<50
Magallanes,2021-03-12,33.43,14.31,<50
Tarapacá,2021-03-12,19.08,6.85,<50
Valparaíso,2021-03-12,28.48,10.18,<50
Ñuble,2021-03-12,31.02,13.18,<50
Biobío,2021-03-12,27.22,11.67,<50
O’Higgins,2021-03-12,26.46,9.11,<50
Maule,2021-03-12,26.29,10.18,<50
Metropolitana,2021-03-12,21.93,7.74,<50
Aysén,2021-03-13,27.58,11.48,<50
Antofagasta,2021-03-13,18.72,5.94,<50
Arica y Parinacota,2021-03-13,21.75,8.94,<50
Atacama,2021-03-13,22.2,10.31,<50
Coquimbo,2021-03-13,23.59,7.76,<50
Araucanía,2021-03-13,27.13,9.62,<50
Los Lagos,2021-03-13,26.12,10.23,<50
Los Ríos,2021-03-13,27.76,11.38,<50
Magallanes,2021-03-13,33.44,14.32,<50
Tarapacá,2021-03-13,19.13,6.9,<50
Valparaíso,2021-03-13,28.54,10.23,<50
Ñuble,2021-03-13,31.06,13.25,<50
Biobío,2021-03-13,27.41,11.86,<50
O’Higgins,2021-03-13,26.52,9.22,<50
Maule,2021-03-13,26.42,10.3,<50
Metropolitana,2021-03-13,22.11,7.89,<50
Aysén,2021-03-14,27.58,11.49,<50
Antofagasta,2021-03-14,18.72,5.94,<50
Arica y Parinacota,2021-03-14,21.75,8.94,<50
Atacama,2021-03-14,22.2,10.31,<50
Coquimbo,2021-03-14,23.59,7.76,<50
Araucanía,2021-03-14,27.13,9.63,<50
Los Lagos,2021-03-14,26.12,10.23,<50
Los Ríos,2021-03-14,27.79,11.5,<50
Magallanes,2021-03-14,33.46,14.32,<50
Tarapacá,2021-03-14,19.13,6.9,<50
Valparaíso,2021-03-14,28.54,10.23,<50
Ñuble,2021-03-14,31.1,13.3,<50
Biobío,2021-03-14,27.47,11.93,<50
O’Higgins,2021-03-14,26.52,9.22,<50
Maule,2021-03-14,26.47,10.36,<50
Metropolitana,2021-03-14,22.12,7.9,<50
Aysén,2021-03-15,28.27,12.95,<50
Antofagasta,2021-03-15,19.44,7.07,<50
Arica y Parinacota,2021-03-15,22.25,10.1,<50
Atacama,2021-03-15,22.94,11.09,<50
Coquimbo,2021-03-15,24.35,9.18,<50
Araucanía,2021-03-15,28.01,11.27,<50
Los Lagos,2021-03-15,26.92,11.82,<50
Los Ríos,2021-03-15,28.68,12.94,<50
Magallanes,2021-03-15,34.27,16.32,<50
Tarapacá,2021-03-15,19.72,8.19,<50
Valparaíso,2021-03-15,29.37,11.89,<50
Ñuble,2021-03-15,32.25,14.84,<50
Biobío,2021-03-15,28.37,13.31,<50
O’Higgins,2021-03-15,27.48,10.77,<50
Maule,2021-03-15,27.43,11.62,<50
Metropolitana,2021-03-15,22.85,9.19,<50
Aysén,2021-03-16,29.07,14.32,<50
Antofagasta,2021-03-16,20.22,8.04,<50
Arica y Parinacota,2021-03-16,22.9,11.21,<50
Atacama,2021-03-16,23.67,11.97,<50
Coquimbo,2021-03-16,25.13,10.38,<50
Araucanía,2021-03-16,28.93,12.77,<50
Los Lagos,2021-03-16,27.83,13.27,<50
Los Ríos,2021-03-16,29.63,14.18,<50
Magallanes,2021-03-16,35.27,17.82,<50
Tarapacá,2021-03-16,20.36,9.57,<50
Valparaíso,2021-03-16,30.3,13.53,<50
Ñuble,2021-03-16,33.37,16.22,<50
Biobío,2021-03-16,29.33,14.5,<50
O’Higgins,2021-03-16,28.41,12.14,<50
Maule,2021-03-16,28.35,12.85,<50
Metropolitana,2021-03-16,23.62,10.29,<50
Aysén,2021-03-17,29.81,15.64,<50
Antofagasta,2021-03-17,21.07,8.89,<50
Arica y Parinacota,2021-03-17,23.5,12.27,<50
Atacama,2021-03-17,24.37,12.88,<50
Coquimbo,2021-03-17,25.81,11.51,<50
Araucanía,2021-03-17,29.75,13.93,<50
Los Lagos,2021-03-17,28.58,14.35,<50
Los Ríos,2021-03-17,30.39,15.21,<50
Magallanes,2021-03-17,35.98,19.54,<50
Tarapacá,2021-03-17,20.96,10.82,<50
Valparaíso,2021-03-17,31.16,14.91,<50
Ñuble,2021-03-17,34.29,17.51,<50
Biobío,2021-03-17,30.21,15.55,<50
O’Higgins,2021-03-17,29.24,13.37,<50
Maule,2021-03-17,29.14,14.01,<50
Metropolitana,2021-03-17,24.34,11.29,<50
Aysén,2021-03-18,30.54,17.12,<50
Antofagasta,2021-03-18,21.81,9.58,<50
Arica y Parinacota,2021-03-18,24.35,13.24,<50
Atacama,2021-03-18,25.05,13.46,<50
Coquimbo,2021-03-18,26.47,12.58,<50
Araucanía,2021-03-18,30.51,14.92,<50
Los Lagos,2021-03-18,29.33,15.32,<50
Los Ríos,2021-03-18,31.0,16.11,<50
Magallanes,2021-03-18,36.77,20.81,<50
Tarapacá,2021-03-18,21.57,11.75,<50
Valparaíso,2021-03-18,32.09,16.18,<50
Ñuble,2021-03-18,35.12,18.68,<50
Biobío,2021-03-18,31.02,16.45,<50
O’Higgins,2021-03-18,29.97,14.37,<50
Maule,2021-03-18,29.91,14.97,<50
Metropolitana,2021-03-18,25.06,12.15,<50
Aysén,2021-03-19,31.05,18.33,<50
Antofagasta,2021-03-19,22.52,10.24,<50
Arica y Parinacota,2021-03-19,24.77,14.08,<50
Atacama,2021-03-19,25.59,13.85,<50
Coquimbo,2021-03-19,27.1,13.45,<50
Araucanía,2021-03-19,31.26,15.86,<50
Los Lagos,2021-03-19,29.91,16.06,<50
Los Ríos,2021-03-19,31.65,16.88,<50
Magallanes,2021-03-19,37.54,21.84,<50
Tarapacá,2021-03-19,22.21,12.44,<50
Valparaíso,2021-03-19,32.92,17.15,<50
Ñuble,2021-03-19,35.9,19.58,<50
Biobío,2021-03-19,31.78,17.06,<50
O’Higgins,2021-03-19,30.68,15.22,<50
Maule,2021-03-19,30.62,15.96,<50
Metropolitana,2021-03-19,25.72,12.88,<50
Aysén,2021-03-20,31.07,18.39,<50
Antofagasta,2021-03-20,22.57,10.26,<50
Arica y Parinacota,2021-03-20,24.8,14.1,<50
Atacama,2021-03-20,25.59,13.86,<50
Coquimbo,2021-03-20,27.11,13.46,<50
Araucanía,2021-03-20,31.3,15.88,<50
Los Lagos,2021-03-20,30.01,16.11,<50
Los Ríos,2021-03-20,31.68,16.91,<50
Magallanes,2021-03-20,37.55,21.85,<50
Tarapacá,2021-03-20,22.27,12.48,<50
Valparaíso,2021-03-20,32.97,17.18,<50
Ñuble,2021-03-20,35.94,19.59,<50
Biobío,2021-03-20,31.94,17.13,<50
O’Higgins,2021-03-20,30.71,15.25,<50
Maule,2021-03-20,30.68,15.99,<50
Metropolitana,2021-03-20,25.91,12.97,<50
Aysén,2021-03-21,31.07,18.39,<50
Antofagasta,2021-03-21,22.57,10.26,<50
Arica y Parinacota,2021-03-21,24.8,14.1,<50
Atacama,2021-03-21,25.6,13.86,<50
Coquimbo,2021-03-21,27.11,13.46,<50
Araucanía,2021-03-21,31.3,15.88,<50
Los Lagos,2021-03-21,30.02,16.11,<50
Los Ríos,2021-03-21,31.73,16.93,<50
Magallanes,2021-03-21,37.55,21.85,<50
Tarapacá,2021-03-21,22.27,12.48,<50
Valparaíso,2021-03-21,32.98,17.19,<50
Ñuble,2021-03-21,35.98,19.59,<50
Biobío,2021-03-21,32.01,17.16,<50
O’Higgins,2021-03-21,30.71,15.25,<50
Maule,2021-03-21,30.7,16.0,<50
Metropolitana,2021-03-21,25.92,12.97,<50
Aysén,2021-03-22,31.6,19.22,<50
Antofagasta,2021-03-22,23.41,10.77,<50
Arica y Parinacota,2021-03-22,25.26,14.93,<50
Atacama,2021-03-22,26.37,14.39,<50
Coquimbo,2021-03-22,27.8,14.31,<50
Araucanía,2021-03-22,31.99,16.63,<50
Los Lagos,2021-03-22,30.66,16.94,<50
Los Ríos,2021-03-22,32.52,17.71,<50
Magallanes,2021-03-22,38.45,22.35,<50
Tarapacá,2021-03-22,22.86,12.96,<50
Valparaíso,2021-03-22,33.74,17.93,<50
Ñuble,2021-03-22,36.71,20.49,<50
Biobío,2021-03-22,32.71,17.81,<50
O’Higgins,2021-03-22,31.46,15.98,<50
Maule,2021-03-22,31.48,16.71,<50
Metropolitana,2021-03-22,26.66,13.45,<50
Aysén,2021-03-23,32.25,20.07,<50
Antofagasta,2021-03-23,24.28,11.13,<50
Arica y Parinacota,2021-03-23,25.77,15.75,<50
Atacama,2021-03-23,27.18,14.93,<50
Coquimbo,2021-03-23,28.48,14.8,<50
Araucanía,2021-03-23,32.68,17.19,<50
Los Lagos,2021-03-23,31.42,17.57,<50
Los Ríos,2021-03-23,33.28,18.19,<50
Magallanes,2021-03-23,39.23,22.82,<50
Tarapacá,2021-03-23,23.47,13.23,<50
Valparaíso,2021-03-23,34.45,18.53,<50
Ñuble,2021-03-23,37.5,21.18,<50
Biobío,2021-03-23,33.45,18.32,<50
O’Higgins,2021-03-23,32.22,16.48,<50
Maule,2021-03-23,32.28,17.21,<50
Metropolitana,2021-03-23,27.42,13.81,<50
Aysén,2021-03-24,32.75,20.5,<50
Antofagasta,2021-03-24,25.08,11.42,<50
Arica y Parinacota,2021-03-24,26.32,16.23,<50
Atacama,2021-03-24,27.96,15.36,<50
Coquimbo,2021-03-24,29.2,15.17,<50
Araucanía,2021-03-24,33.39,17.69,<50
Los Lagos,2021-03-24,32.26,18.01,<50
Los Ríos,2021-03-24,34.06,18.53,<50
Magallanes,2021-03-24,40.09,23.06,<50
Tarapacá,2021-03-24,24.15,13.48,<50
Valparaíso,2021-03-24,35.24,18.87,<50
Ñuble,2021-03-24,38.29,21.71,<50
Biobío,2021-03-24,34.21,18.65,<50
O’Higgins,2021-03-24,33.01,16.9,<50
Maule,2021-03-24,33.06,17.59,<50
Metropolitana,2021-03-24,28.21,14.07,<50
Aysén,2021-03-25,33.28,20.88,<50
Antofagasta,2021-03-25,25.82,11.67,<50
Arica y Parinacota,2021-03-25,26.91,16.54,<50
Atacama,2021-03-25,28.67,15.96,<50
Coquimbo,2021-03-25,29.94,15.46,<50
Araucanía,2021-03-25,34.08,18.06,<50
Los Lagos,2021-03-25,33.08,18.35,<50
Los Ríos,2021-03-25,35.02,18.84,<50
Magallanes,2021-03-25,40.84,23.41,<50
Tarapacá,2021-03-25,24.72,13.68,<50
Valparaíso,2021-03-25,36.03,19.15,<50
Ñuble,2021-03-25,39.07,22.16,<50
Biobío,2021-03-25,34.93,18.92,<50
O’Higgins,2021-03-25,33.77,17.26,<50
Maule,2021-03-25,33.8,17.91,<50
Metropolitana,2021-03-25,29.07,14.29,<50
Aysén,2021-03-26,33.79,21.18,<50
Antofagasta,2021-03-26,26.56,11.9,<50
Arica y Parinacota,2021-03-26,27.51,16.84,<50
Atacama,2021-03-26,29.44,16.38,<50
Coquimbo,2021-03-26,30.73,15.75,<50
Araucanía,2021-03-26,34.78,18.41,<50
Los Lagos,2021-03-26,33.84,18.63,<50
Los Ríos,2021-03-26,36.0,19.08,<50
Magallanes,2021-03-26,41.91,23.71,<50
Tarapacá,2021-03-26,25.41,13.9,<50
Valparaíso,2021-03-26,36.86,19.38,<50
Ñuble,2021-03-26,39.85,22.51,<50
Biobío,2021-03-26,35.78,19.17,<50
O’Higgins,2021-03-26,34.63,17.5,<50
Maule,2021-03-26,34.57,18.25,<50
Metropolitana,2021-03-26,29.97,14.53,<50
Aysén,2021-03-27,33.79,21.18,<50
Antofagasta,2021-03-27,26.62,11.9,<50
Arica y Parinacota,2021-03-27,27.55,16.84,<50
Atacama,2021-03-27,29.44,16.38,<50
Coquimbo,2021-03-27,30.78,15.76,<50
Araucanía,2021-03-27,34.81,18.42,<50
Los Lagos,2021-03-27,33.9,18.63,<50
Los Ríos,2021-03-27,36.04,19.09,<50
Magallanes,2021-03-27,41.92,23.72,<50
Tarapacá,2021-03-27,25.43,13.92,<50
Valparaíso,2021-03-27,36.88,19.39,<50
Ñuble,2021-03-27,39.86,22.53,<50
Biobío,2021-03-27,35.82,19.18,<50
O’Higgins,2021-03-27,34.65,17.52,<50
Maule,2021-03-27,34.59,18.25,<50
Metropolitana,2021-03-27,30.09,14.55,<50
Aysén,2021-03-28,33.79,21.18,<50
Antofagasta,2021-03-28,26.64,11.9,<50
Arica y Parinacota,2021-03-28,27.55,16.84,<50
Atacama,2021-03-28,29.44,16.38,<50
Coquimbo,2021-03-28,30.78,15.76,<50
Araucanía,2021-03-28,34.81,18.42,<50
Los Lagos,2021-03-28,33.9,18.63,<50
Los Ríos,2021-03-28,36.04,19.09,<50
Magallanes,2021-03-28,41.92,23.72,<50
Tarapacá,2021-03-28,25.43,13.92,<50
Valparaíso,2021-03-28,36.88,19.39,<50
Ñuble,2021-03-28,39.87,22.53,<50
Biobío,2021-03-28,35.82,19.19,<50
O’Higgins,2021-03-28,34.65,17.52,<50
Maule,2021-03-28,34.59,18.25,<50
Metropolitana,2021-03-28,30.1,14.55,<50
Aysén,2021-03-29,34.35,21.68,<50
Antofagasta,2021-03-29,27.43,12.41,<50
Arica y Parinacota,2021-03-29,28.09,17.19,<50
Atacama,2021-03-29,30.13,16.72,<50
Coquimbo,2021-03-29,31.47,16.42,<50
Araucanía,2021-03-29,35.51,19.09,<50
Los Lagos,2021-03-29,34.54,19.14,<50
Los Ríos,2021-03-29,36.83,19.43,<50
Magallanes,2021-03-29,42.67,24.6,<50
Tarapacá,2021-03-29,26.06,14.32,<50
Valparaíso,2021-03-29,37.73,20.01,<50
Ñuble,2021-03-29,40.61,23.13,<50
Biobío,2021-03-29,36.58,19.67,<50
O’Higgins,2021-03-29,35.54,18.38,<50
Maule,2021-03-29,35.4,18.82,<50
Metropolitana,2021-03-29,30.87,15.15,<50
Aysén,2021-03-30,34.93,22.23,<50
Antofagasta,2021-03-30,28.15,13.03,<50
Arica y Parinacota,2021-03-30,28.63,17.59,<50
Atacama,2021-03-30,30.78,17.12,<50
Coquimbo,2021-03-30,32.12,17.25,<50
Araucanía,2021-03-30,36.1,20.0,<50
Los Lagos,2021-03-30,35.2,19.76,<50
Los Ríos,2021-03-30,37.43,20.22,<50
Magallanes,2021-03-30,43.37,26.04,<50
Tarapacá,2021-03-30,26.61,14.76,<50
Valparaíso,2021-03-30,38.43,20.81,<50
Ñuble,2021-03-30,41.26,23.82,<50
Biobío,2021-03-30,37.22,20.32,<50
O’Higgins,2021-03-30,36.4,19.34,<50
Maule,2021-03-30,36.08,19.55,<50
Metropolitana,2021-03-30,31.56,15.87,<50
Aysén,2021-03-31,35.44,22.99,<50
Antofagasta,2021-03-31,28.85,13.66,<50
Arica y Parinacota,2021-03-31,29.1,17.92,<50
Atacama,2021-03-31,31.33,17.58,<50
Coquimbo,2021-03-31,32.72,18.09,<50
Araucanía,2021-03-31,36.63,20.78,<50
Los Lagos,2021-03-31,35.9,20.48,<50
Los Ríos,2021-03-31,38.01,21.14,<50
Magallanes,2021-03-31,44.07,27.23,<50
Tarapacá,2021-03-31,27.11,15.18,<50
Valparaíso,2021-03-31,39.08,21.83,<50
Ñuble,2021-03-31,41.86,24.47,<50
Biobío,2021-03-31,37.88,21.04,<50
O’Higgins,2021-03-31,37.22,20.3,<50
Maule,2021-03-31,36.7,20.27,<50
Metropolitana,2021-03-31,32.21,16.64,<50
Aysén,2021-04-01,35.99,23.71,<50
Antofagasta,2021-04-01,29.52,14.37,<50
Arica y Parinacota,2021-04-01,29.55,18.26,<50
Atacama,2021-04-01,31.86,18.05,<50
Coquimbo,2021-04-01,33.38,18.87,<50
Araucanía,2021-04-01,37.21,21.58,<50
Los Lagos,2021-04-01,36.62,21.2,<50
Los Ríos,2021-04-01,38.64,22.16,<50
Magallanes,2021-04-01,44.82,28.25,<50
Tarapacá,2021-04-01,27.6,15.72,<50
Valparaíso,2021-04-01,39.78,22.95,<50
Ñuble,2021-04-01,42.76,25.14,<50
Biobío,2021-04-01,38.56,21.79,<50
O’Higgins,2021-04-01,38.0,21.55,<50
Maule,2021-04-01,37.42,21.01,<50
Metropolitana,2021-04-01,32.89,17.51,<50
Aysén,2021-04-02,35.99,23.71,<50
Antofagasta,2021-04-02,29.56,14.37,<50
Arica y Parinacota,2021-04-02,29.59,18.26,<50
Atacama,2021-04-02,31.86,18.05,<50
Coquimbo,2021-04-02,33.38,18.88,<50
Araucanía,2021-04-02,37.22,21.61,<50
Los Lagos,2021-04-02,36.62,21.2,<50
Los Ríos,2021-04-02,38.67,22.22,<50
Magallanes,2021-04-02,44.82,28.25,<50
Tarapacá,2021-04-02,27.61,15.72,<50
Valparaíso,2021-04-02,39.78,22.98,<50
Ñuble,2021-04-02,42.76,25.14,<50
Biobío,2021-04-02,38.57,21.83,<50
O’Higgins,2021-04-02,38.0,21.56,<50
Maule,2021-04-02,37.43,21.01,<50
Metropolitana,2021-04-02,32.9,17.55,<50
Aysén,2021-04-03,36.05,23.71,<50
Antofagasta,2021-04-03,29.63,14.37,<50
Arica y Parinacota,2021-04-03,29.64,18.27,<50
Atacama,2021-04-03,31.86,18.05,<50
Coquimbo,2021-04-03,33.38,18.88,<50
Araucanía,2021-04-03,37.22,21.61,<50
Los Lagos,2021-04-03,36.62,21.2,<50
Los Ríos,2021-04-03,38.7,22.25,<50
Magallanes,2021-04-03,44.82,28.26,<50
Tarapacá,2021-04-03,27.62,15.72,<50
Valparaíso,2021-04-03,39.79,22.99,<50
Ñuble,2021-04-03,42.76,25.14,<50
Biobío,2021-04-03,38.57,21.84,<50
O’Higgins,2021-04-03,38.0,21.56,<50
Maule,2021-04-03,37.43,21.02,<50
Metropolitana,2021-04-03,32.91,17.56,<50
Aysén,2021-04-04,36.05,23.71,<50
Antofagasta,2021-04-04,29.66,14.37,<50
Arica y Parinacota,2021-04-04,29.64,18.27,<50
Atacama,2021-04-04,31.86,18.05,<50
Coquimbo,2021-04-04,33.38,18.88,<50
Araucanía,2021-04-04,37.22,21.61,<50
Los Lagos,2021-04-04,36.62,21.2,<50
Los Ríos,2021-04-04,38.72,22.26,<50
Magallanes,2021-04-04,44.82,28.26,<50
Tarapacá,2021-04-04,27.63,15.72,<50
Valparaíso,2021-04-04,39.8,22.99,<50
Ñuble,2021-04-04,42.76,25.14,<50
Biobío,2021-04-04,38.57,21.84,<50
O’Higgins,2021-04-04,38.0,21.56,<50
Maule,2021-04-04,37.43,21.02,<50
Metropolitana,2021-04-04,32.91,17.56,<50
Aysén,2021-04-05,36.44,24.41,<50
Antofagasta,2021-04-05,30.1,15.26,<50
Arica y Parinacota,2021-04-05,30.02,18.88,<50
Atacama,2021-04-05,32.37,18.89,<50
Coquimbo,2021-04-05,33.84,20.03,<50
Araucanía,2021-04-05,37.59,22.82,<50
Los Lagos,2021-04-05,37.06,22.19,<50
Los Ríos,2021-04-05,39.09,23.38,<50
Magallanes,2021-04-05,45.31,29.34,<50
Tarapacá,2021-04-05,28.09,16.48,<50
Valparaíso,2021-04-05,40.19,24.22,<50
Ñuble,2021-04-05,43.35,26.22,<50
Biobío,2021-04-05,38.94,22.95,<50
O’Higgins,2021-04-05,38.43,22.53,<50
Maule,2021-04-05,37.93,22.11,<50
Metropolitana,2021-04-05,33.28,18.56,<50
Aysén,2021-04-06,36.8,25.01,<50
Antofagasta,2021-04-06,30.6,16.0,<50
Arica y Parinacota,2021-04-06,30.57,19.38,<50
Atacama,2021-04-06,32.85,19.54,<50
Coquimbo,2021-04-06,34.38,20.83,<50
Araucanía,2021-04-06,38.04,23.63,<50
Los Lagos,2021-04-06,37.58,22.9,<50
Los Ríos,2021-04-06,39.5,24.32,<50
Magallanes,2021-04-06,46.03,30.18,<50
Tarapacá,2021-04-06,28.63,16.98,<50
Valparaíso,2021-04-06,40.68,25.06,<50
Ñuble,2021-04-06,43.98,27.23,<50
Biobío,2021-04-06,39.39,23.77,<50
O’Higgins,2021-04-06,38.89,23.34,<50
Maule,2021-04-06,38.49,22.95,<50
Metropolitana,2021-04-06,33.71,19.24,<50
Aysén,2021-04-07,37.14,25.51,<50
Antofagasta,2021-04-07,31.14,16.67,<50
Arica y Parinacota,2021-04-07,30.93,19.86,<50
Atacama,2021-04-07,33.41,20.11,<50
Coquimbo,2021-04-07,34.89,21.52,<50
Araucanía,2021-04-07,38.5,24.42,<50
Los Lagos,2021-04-07,38.08,23.58,<50
Los Ríos,2021-04-07,39.87,25.11,<50
Magallanes,2021-04-07,46.75,30.87,<50
Tarapacá,2021-04-07,29.18,17.44,<50
Valparaíso,2021-04-07,41.17,25.85,<50
Ñuble,2021-04-07,44.59,28.18,<50
Biobío,2021-04-07,39.87,24.55,<50
O’Higgins,2021-04-07,39.41,24.1,<50
Maule,2021-04-07,39.01,23.76,<50
Metropolitana,2021-04-07,34.16,19.88,<50
Aysén,2021-04-08,37.43,26.0,<50
Antofagasta,2021-04-08,31.57,17.24,<50
Arica y Parinacota,2021-04-08,31.3,20.46,<50
Atacama,2021-04-08,33.79,20.71,<50
Coquimbo,2021-04-08,35.35,22.32,<50
Araucanía,2021-04-08,38.86,25.37,<50
Los Lagos,2021-04-08,38.41,24.19,<50
Los Ríos,2021-04-08,40.3,26.04,<50
Magallanes,2021-04-08,47.31,31.72,<50
Tarapacá,2021-04-08,29.6,17.94,<50
Valparaíso,2021-04-08,41.56,26.9,<50
Ñuble,2021-04-08,45.16,29.31,<50
Biobío,2021-04-08,40.28,25.52,<50
O’Higgins,2021-04-08,39.7,25.06,<50
Maule,2021-04-08,39.46,24.64,<50
Metropolitana,2021-04-08,34.53,20.65,<50
Aysén,2021-04-09,37.69,26.49,<50
Antofagasta,2021-04-09,31.93,18.06,<50
Arica y Parinacota,2021-04-09,31.4,20.89,<50
Atacama,2021-04-09,34.27,21.21,<50
Coquimbo,2021-04-09,35.76,22.95,<50
Araucanía,2021-04-09,39.21,26.2,<50
Los Lagos,2021-04-09,38.73,24.85,<50
Los Ríos,2021-04-09,40.79,26.86,<50
Magallanes,2021-04-09,47.73,32.39,<50
Tarapacá,2021-04-09,30.02,18.35,<50
Valparaíso,2021-04-09,41.94,27.78,<50
