region_nombre,Fecha,primera_dosis,segunda_dosis,unica_dosis,region,pob_2021,avance_vacunacion,cobertura_vacunacion,avance_porcentual,cobertura_porcentual
Tarapacá,2021-05-12,155532.0,118469.0,0.0,1,391165,155532.0,118469.0,39.76,30.29
Valparaíso,2021-05-12,994589.0,834773.0,0.0,5,1979373,994589.0,834773.0,50.25,42.17
Ñuble,2021-05-12,269786.0,235897.0,0.0,16,514508,269786.0,235897.0,52.44,45.85
Biobío,2021-05-12,798070.0,680200.0,0.0,8,1670590,798070.0,680200.0,47.77,40.72
O’Higgins,2021-05-12,485739.0,403835.0,0.0,6,1000959,485739.0,403835.0,48.53,40.34
Maule,2021-05-12,545148.0,456570.0,0.0,7,1143012,545148.0,456570.0,47.69,39.94
Metropolitana,2021-05-12,3505281.0,2891453.0,0.0,13,8242459,3505281.0,2891453.0,42.53,35.08
Aysén,2021-05-13,49449.0,40770.0,0.0,11,107737,49449.0,40770.0,45.9,37.84
Antofagasta,2021-05-13,284284.0,228931.0,0.0,2,703746,284284.0,228931.0,40.4,32.53
Arica y Parinacota,2021-05-13,100602.0,79771.0,0.0,15,255380,100602.0,79771.0,39.39,31.24
Atacama,2021-05-13,138327.0,108707.0,0.0,3,316737,138327.0,108707.0,43.67,34.32
Coquimbo,2021-05-13,379113.0,308172.0,0.0,4,848079,379113.0,308172.0,44.7,36.34
Araucanía,2021-05-13,484185.0,403710.0,0.0,9,1019548,484185.0,403710.0,47.49,39.6
Los Lagos,2021-05-13,414421.0,351279.0,0.0,10,897303,414421.0,351279.0,46.19,39.15
Los Ríos,2021-05-13,195811.0,167932.0,0.0,14,407818,195811.0,167932.0,48.01,41.18
Magallanes,2021-05-13,100882.0,86624.0,0.0,12,179949,100882.0,86624.0,56.06,48.14
Tarapacá,2021-05-13,156905.0,119991.0,0.0,1,391165,156905.0,119991.0,40.11,30.68
Valparaíso,2021-05-13,1004368.0,840718.0,0.0,5,1979373,1004368.0,840718.0,50.74,42.47
Ñuble,2021-05-13,272005.0,237100.0,0.0,16,514508,272005.0,237100.0,52.87,46.08
Biobío,2021-05-13,805393.0,684380.0,0.0,8,1670590,805393.0,684380.0,48.21,40.97
O’Higgins,2021-05-13,491669.0,407430.0,0.0,6,1000959,491669.0,407430.0,49.12,40.7
Maule,2021-05-13,551449.0,459506.0,0.0,7,1143012,551449.0,459506.0,48.25,40.2
Metropolitana,2021-05-13,3547272.0,2916574.0,0.0,13,8242459,3547272.0,2916574.0,43.04,35.38
Aysén,2021-05-14,49828.0,40963.0,0.0,11,107737,49828.0,40963.0,46.25,38.02
Antofagasta,2021-05-14,287967.0,231270.0,0.0,2,703746,287967.0,231270.0,40.92,32.86
Arica y Parinacota,2021-05-14,101702.0,80367.0,0.0,15,255380,101702.0,80367.0,39.82,31.47
Atacama,2021-05-14,139971.0,109418.0,0.0,3,316737,139971.0,109418.0,44.19,34.55
Coquimbo,2021-05-14,383313.0,310802.0,0.0,4,848079,383313.0,310802.0,45.2,36.65
Araucanía,2021-05-14,489254.0,406191.0,0.0,9,1019548,489254.0,406191.0,47.99,39.84
Los Lagos,2021-05-14,418740.0,353732.0,0.0,10,897303,418740.0,353732.0,46.67,39.42
Los Ríos,2021-05-14,197386.0,169253.0,0.0,14,407818,197386.0,169253.0,48.4,41.5
Magallanes,2021-05-14,101666.0,87429.0,0.0,12,179949,101666.0,87429.0,56.5,48.59
Tarapacá,2021-05-14,158480.0,121701.0,0.0,1,391165,158480.0,121701.0,40.51,31.11
Valparaíso,2021-05-14,1014603.0,846783.0,0.0,5,1979373,1014603.0,846783.0,51.26,42.78
Ñuble,2021-05-14,274396.0,238361.0,0.0,16,514508,274396.0,238361.0,53.33,46.33
Biobío,2021-05-14,812640.0,688026.0,0.0,8,1670590,812640.0,688026.0,48.64,41.18
O’Higgins,2021-05-14,497959.0,410573.0,0.0,6,1000959,497959.0,410573.0,49.75,41.02
Maule,2021-05-14,558635.0,462399.0,0.0,7,1143012,558635.0,462399.0,48.87,40.45
Metropolitana,2021-05-14,3592500.0,2939988.0,0.0,13,8242459,3592500.0,2939988.0,43.59,35.67
Aysén,2021-05-15,49909.0,40972.0,0.0,11,107737,49909.0,40972.0,46.32,38.03
Antofagasta,2021-05-15,288241.0,231363.0,0.0,2,703746,288241.0,231363.0,40.96,32.88
Arica y Parinacota,2021-05-15,101762.0,80383.0,0.0,15,255380,101762.0,80383.0,39.85,31.48
Atacama,2021-05-15,139996.0,109418.0,0.0,3,316737,139996.0,109418.0,44.2,34.55
Coquimbo,2021-05-15,383338.0,310830.0,0.0,4,848079,383338.0,310830.0,45.2,36.65
Araucanía,2021-05-15,489284.0,406197.0,0.0,9,1019548,489284.0,406197.0,47.99,39.84
Los Lagos,2021-05-15,418814.0,353755.0,0.0,10,897303,418814.0,353755.0,46.67,39.42
Los Ríos,2021-05-15,197437.0,169278.0,0.0,14,407818,197437.0,169278.0,48.41,41.51
Magallanes,2021-05-15,101667.0,87430.0,0.0,12,179949,101667.0,87430.0,56.5,48.59
Tarapacá,2021-05-15,158522.0,121702.0,0.0,1,391165,158522.0,121702.0,40.53,31.11
Valparaíso,2021-05-15,1014749.0,846866.0,0.0,5,1979373,1014749.0,846866.0,51.27,42.78
Ñuble,2021-05-15,274526.0,238411.0,0.0,16,514508,274526.0,238411.0,53.36,46.34
Biobío,2021-05-15,812649.0,688030.0,0.0,8,1670590,812649.0,688030.0,48.64,41.18
O’Higgins,2021-05-15,498001.0,410602.0,0.0,6,1000959,498001.0,410602.0,49.75,41.02
Maule,2021-05-15,558686.0,462432.0,0.0,7,1143012,558686.0,462432.0,48.88,40.46
Metropolitana,2021-05-15,3592500.0,2939990.0,0.0,13,8242459,3592500.0,2939990.0,43.59,35.67
Aysén,2021-05-16,49911.0,40975.0,0.0,11,107737,49911.0,40975.0,46.33,38.03
Antofagasta,2021-05-16,288321.0,231472.0,0.0,2,703746,288321.0,231472.0,40.97,32.89
Arica y Parinacota,2021-05-16,101768.0,80386.0,0.0,15,255380,101768.0,80386.0,39.85,31.48
Atacama,2021-05-16,139996.0,109418.0,0.0,3,316737,139996.0,109418.0,44.2,34.55
Coquimbo,2021-05-16,383338.0,310832.0,0.0,4,848079,383338.0,310832.0,45.2,36.65
Araucanía,2021-05-16,489292.0,406198.0,0.0,9,1019548,489292.0,406198.0,47.99,39.84
Los Lagos,2021-05-16,418814.0,353755.0,0.0,10,897303,418814.0,353755.0,46.67,39.42
Los Ríos,2021-05-16,197437.0,169278.0,0.0,14,407818,197437.0,169278.0,48.41,41.51
Magallanes,2021-05-16,101668.0,87430.0,0.0,12,179949,101668.0,87430.0,56.5,48.59
Tarapacá,2021-05-16,158526.0,121702.0,0.0,1,391165,158526.0,121702.0,40.53,31.11
Valparaíso,2021-05-16,1014808.0,846903.0,0.0,5,1979373,1014808.0,846903.0,51.27,42.79
Ñuble,2021-05-16,274624.0,238423.0,0.0,16,514508,274624.0,238423.0,53.38,46.34
Biobío,2021-05-16,812656.0,688031.0,0.0,8,1670590,812656.0,688031.0,48.64,41.18
O’Higgins,2021-05-16,498001.0,410602.0,0.0,6,1000959,498001.0,410602.0,49.75,41.02
Maule,2021-05-16,558686.0,462434.0,0.0,7,1143012,558686.0,462434.0,48.88,40.46
Metropolitana,2021-05-16,3592500.0,2939990.0,0.0,13,8242459,3592500.0,2939990.0,43.59,35.67
Aysén,2021-05-17,50378.0,41364.0,0.0,11,107737,50378.0,41364.0,46.76,38.39
Antofagasta,2021-05-17,292939.0,233387.0,0.0,2,703746,292939.0,233387.0,41.63,33.16
Arica y Parinacota,2021-05-17,103016.0,81302.0,0.0,15,255380,103016.0,81302.0,40.34,31.84
Atacama,2021-05-17,141743.0,110577.0,0.0,3,316737,141743.0,110577.0,44.75,34.91
Coquimbo,2021-05-17,388199.0,313445.0,0.0,4,848079,388199.0,313445.0,45.77,36.96
Araucanía,2021-05-17,494287.0,408981.0,0.0,9,1019548,494287.0,408981.0,48.48,40.11
Los Lagos,2021-05-17,423924.0,355173.0,0.0,10,897303,423924.0,355173.0,47.24,39.58
Los Ríos,2021-05-17,199104.0,170256.0,0.0,14,407818,199104.0,170256.0,48.82,41.75
Magallanes,2021-05-17,102394.0,87899.0,0.0,12,179949,102394.0,87899.0,56.9,48.85
Tarapacá,2021-05-17,160120.0,123716.0,0.0,1,391165,160120.0,123716.0,40.93,31.63
Valparaíso,2021-05-17,1026750.0,852752.0,0.0,5,1979373,1026750.0,852752.0,51.87,43.08
Ñuble,2021-05-17,276904.0,239430.0,0.0,16,514508,276904.0,239430.0,53.82,46.54
Biobío,2021-05-17,821540.0,691829.0,0.0,8,1670590,821540.0,691829.0,49.18,41.41
O’Higgins,2021-05-17,504971.0,412381.0,0.0,6,1000959,504971.0,412381.0,50.45,41.2
Maule,2021-05-17,565896.0,464656.0,0.0,7,1143012,565896.0,464656.0,49.51,40.65
Metropolitana,2021-05-17,3652569.0,2957344.0,0.0,13,8242459,3652569.0,2957344.0,44.31,35.88
Aysén,2021-05-18,50986.0,41785.0,0.0,11,107737,50986.0,41785.0,47.32,38.78
Antofagasta,2021-05-18,298329.0,235110.0,0.0,2,703746,298329.0,235110.0,42.39,33.41
Arica y Parinacota,2021-05-18,104432.0,82271.0,0.0,15,255380,104432.0,82271.0,40.89,32.22
Atacama,2021-05-18,143734.0,112019.0,0.0,3,316737,143734.0,112019.0,45.38,35.37
Coquimbo,2021-05-18,394123.0,315982.0,0.0,4,848079,394123.0,315982.0,46.47,37.26
Araucanía,2021-05-18,499850.0,411896.0,0.0,9,1019548,499850.0,411896.0,49.03,40.4
Los Lagos,2021-05-18,429501.0,356466.0,0.0,10,897303,429501.0,356466.0,47.87,39.73
Los Ríos,2021-05-18,201376.0,171753.0,0.0,14,407818,201376.0,171753.0,49.38,42.12
Magallanes,2021-05-18,103276.0,88600.0,0.0,12,179949,103276.0,88600.0,57.39,49.24
Tarapacá,2021-05-18,161737.0,125734.0,0.0,1,391165,161737.0,125734.0,41.35,32.14
Valparaíso,2021-05-18,1039435.0,858508.0,0.0,5,1979373,1039435.0,858508.0,52.51,43.37
Ñuble,2021-05-18,280689.0,240340.0,0.0,16,514508,280689.0,240340.0,54.55,46.71
Biobío,2021-05-18,831199.0,695025.0,0.0,8,1670590,831199.0,695025.0,49.75,41.6
O’Higgins,2021-05-18,513069.0,414753.0,0.0,6,1000959,513069.0,414753.0,51.26,41.44
Maule,2021-05-18,574421.0,467082.0,0.0,7,1143012,574421.0,467082.0,50.26,40.86
Metropolitana,2021-05-18,3714124.0,2974452.0,0.0,13,8242459,3714124.0,2974452.0,45.06,36.09
Aysén,2021-05-19,51649.0,42050.0,0.0,11,107737,51649.0,42050.0,47.94,39.03
Antofagasta,2021-05-19,303043.0,236462.0,0.0,2,703746,303043.0,236462.0,43.06,33.6
Arica y Parinacota,2021-05-19,105877.0,83033.0,0.0,15,255380,105877.0,83033.0,41.46,32.51
Atacama,2021-05-19,145712.0,113146.0,0.0,3,316737,145712.0,113146.0,46.0,35.72
Coquimbo,2021-05-19,399285.0,318126.0,0.0,4,848079,399285.0,318126.0,47.08,37.51
Araucanía,2021-05-19,505249.0,414225.0,0.0,9,1019548,505249.0,414225.0,49.56,40.63
Los Lagos,2021-05-19,434627.0,357694.0,0.0,10,897303,434627.0,357694.0,48.44,39.86
Los Ríos,2021-05-19,203885.0,172829.0,0.0,14,407818,203885.0,172829.0,49.99,42.38
Magallanes,2021-05-19,104329.0,89367.0,0.0,12,179949,104329.0,89367.0,57.98,49.66
Tarapacá,2021-05-19,163190.0,127724.0,0.0,1,391165,163190.0,127724.0,41.72,32.65
Valparaíso,2021-05-19,1051206.0,863376.0,0.0,5,1979373,1051206.0,863376.0,53.11,43.62
Ñuble,2021-05-19,285839.0,241272.0,0.0,16,514508,285839.0,241272.0,55.56,46.89
Biobío,2021-05-19,839773.0,697937.0,0.0,8,1670590,839773.0,697937.0,50.27,41.78
O’Higgins,2021-05-19,521820.0,416874.0,0.0,6,1000959,521820.0,416874.0,52.13,41.65
Maule,2021-05-19,582569.0,469573.0,0.0,7,1143012,582569.0,469573.0,50.97,41.08
Metropolitana,2021-05-19,3766918.0,2989016.0,0.0,13,8242459,3766918.0,2989016.0,45.7,36.26
Aysén,2021-05-20,52328.0,42431.0,0.0,11,107737,52328.0,42431.0,48.57,39.38
Antofagasta,2021-05-20,307569.0,238352.0,0.0,2,703746,307569.0,238352.0,43.7,33.87
Arica y Parinacota,2021-05-20,107400.0,83774.0,0.0,15,255380,107400.0,83774.0,42.05,32.8
Atacama,2021-05-20,147535.0,114390.0,0.0,3,316737,147535.0,114390.0,46.58,36.12
Coquimbo,2021-05-20,404863.0,321015.0,0.0,4,848079,404863.0,321015.0,47.74,37.85
Araucanía,2021-05-20,511361.0,417943.0,0.0,9,1019548,511361.0,417943.0,50.16,40.99
Los Lagos,2021-05-20,439439.0,359059.0,0.0,10,897303,439439.0,359059.0,48.97,40.02
Los Ríos,2021-05-20,206467.0,174064.0,0.0,14,407818,206467.0,174064.0,50.63,42.68
Magallanes,2021-05-20,105689.0,90374.0,0.0,12,179949,105689.0,90374.0,58.73,50.22
Tarapacá,2021-05-20,164692.0,129660.0,0.0,1,391165,164692.0,129660.0,42.1,33.15
Valparaíso,2021-05-20,1062630.0,870680.0,0.0,5,1979373,1062630.0,870680.0,53.69,43.99
Ñuble,2021-05-20,291144.0,242997.0,0.0,16,514508,291144.0,242997.0,56.59,47.23
Biobío,2021-05-20,848035.0,702300.0,0.0,8,1670590,848035.0,702300.0,50.76,42.04
O’Higgins,2021-05-20,532518.0,420743.0,0.0,6,1000959,532518.0,420743.0,53.2,42.03
Maule,2021-05-20,591103.0,473226.0,0.0,7,1143012,591103.0,473226.0,51.71,41.4
Metropolitana,2021-05-20,3818820.0,3014767.0,0.0,13,8242459,3818820.0,3014767.0,46.33,36.58
Aysén,2021-05-21,52328.0,42432.0,0.0,11,107737,52328.0,42432.0,48.57,39.38
Antofagasta,2021-05-21,308090.0,238487.0,0.0,2,703746,308090.0,238487.0,43.78,33.89
Arica y Parinacota,2021-05-21,107556.0,83815.0,0.0,15,255380,107556.0,83815.0,42.12,32.82
Atacama,2021-05-21,147535.0,114391.0,0.0,3,316737,147535.0,114391.0,46.58,36.12
Coquimbo,2021-05-21,404879.0,321021.0,0.0,4,848079,404879.0,321021.0,47.74,37.85
Araucanía,2021-05-21,512410.0,418132.0,0.0,9,1019548,512410.0,418132.0,50.26,41.01
Los Lagos,2021-05-21,439439.0,359061.0,0.0,10,897303,439439.0,359061.0,48.97,40.02
Los Ríos,2021-05-21,206992.0,174113.0,0.0,14,407818,206992.0,174113.0,50.76,42.69
Magallanes,2021-05-21,105690.0,90380.0,0.0,12,179949,105690.0,90380.0,58.73,50.23
Tarapacá,2021-05-21,164789.0,129704.0,0.0,1,391165,164789.0,129704.0,42.13,33.16
Valparaíso,2021-05-21,1062751.0,870739.0,0.0,5,1979373,1062751.0,870739.0,53.69,43.99
Ñuble,2021-05-21,291320.0,243011.0,0.0,16,514508,291320.0,243011.0,56.62,47.23
Biobío,2021-05-21,848039.0,702311.0,0.0,8,1670590,848039.0,702311.0,50.76,42.04
O’Higgins,2021-05-21,534765.0,420805.0,0.0,6,1000959,534765.0,420805.0,53.43,42.04
Maule,2021-05-21,591377.0,473246.0,0.0,7,1143012,591377.0,473246.0,51.74,41.4
Metropolitana,2021-05-21,3821345.0,3015476.0,0.0,13,8242459,3821345.0,3015476.0,46.36,36.58
Aysén,2021-05-22,52746.0,42479.0,0.0,11,107737,52746.0,42479.0,48.96,39.43
Antofagasta,2021-05-22,309119.0,238782.0,0.0,2,703746,309119.0,238782.0,43.92,33.93
Arica y Parinacota,2021-05-22,108349.0,83968.0,0.0,15,255380,108349.0,83968.0,42.43,32.88
Atacama,2021-05-22,147718.0,114413.0,0.0,3,316737,147718.0,114413.0,46.64,36.12
Coquimbo,2021-05-22,405094.0,321075.0,0.0,4,848079,405094.0,321075.0,47.77,37.86
Araucanía,2021-05-22,513789.0,418434.0,0.0,9,1019548,513789.0,418434.0,50.39,41.04
Los Lagos,2021-05-22,439554.0,359071.0,0.0,10,897303,439554.0,359071.0,48.99,40.02
Los Ríos,2021-05-22,207650.0,174211.0,0.0,14,407818,207650.0,174211.0,50.92,42.72
Magallanes,2021-05-22,105690.0,90381.0,0.0,12,179949,105690.0,90381.0,58.73,50.23
Tarapacá,2021-05-22,165483.0,130012.0,0.0,1,391165,165483.0,130012.0,42.31,33.24
Valparaíso,2021-05-22,1065131.0,871190.0,0.0,5,1979373,1065131.0,871190.0,53.81,44.01
Ñuble,2021-05-22,291702.0,243075.0,0.0,16,514508,291702.0,243075.0,56.7,47.24
Biobío,2021-05-22,850793.0,702865.0,0.0,8,1670590,850793.0,702865.0,50.93,42.07
O’Higgins,2021-05-22,535263.0,420835.0,0.0,6,1000959,535263.0,420835.0,53.48,42.04
Maule,2021-05-22,592907.0,473405.0,0.0,7,1143012,592907.0,473405.0,51.87,41.42
Metropolitana,2021-05-22,3834732.0,3019182.0,0.0,13,8242459,3834732.0,3019182.0,46.52,36.63
Aysén,2021-05-23,52746.0,42479.0,0.0,11,107737,52746.0,42479.0,48.96,39.43
Antofagasta,2021-05-23,309323.0,238815.0,0.0,2,703746,309323.0,238815.0,43.95,33.93
Arica y Parinacota,2021-05-23,108349.0,83969.0,0.0,15,255380,108349.0,83969.0,42.43,32.88
Atacama,2021-05-23,147718.0,114413.0,0.0,3,316737,147718.0,114413.0,46.64,36.12
Coquimbo,2021-05-23,405099.0,321078.0,0.0,4,848079,405099.0,321078.0,47.77,37.86
Araucanía,2021-05-23,513793.0,418448.0,0.0,9,1019548,513793.0,418448.0,50.39,41.04
Los Lagos,2021-05-23,439554.0,359071.0,0.0,10,897303,439554.0,359071.0,48.99,40.02
Los Ríos,2021-05-23,207690.0,174214.0,0.0,14,407818,207690.0,174214.0,50.93,42.72
Magallanes,2021-05-23,105690.0,90381.0,0.0,12,179949,105690.0,90381.0,58.73,50.23
Tarapacá,2021-05-23,165598.0,130037.0,0.0,1,391165,165598.0,130037.0,42.33,33.24
Valparaíso,2021-05-23,1065215.0,871215.0,0.0,5,1979373,1065215.0,871215.0,53.82,44.01
Ñuble,2021-05-23,291866.0,243081.0,0.0,16,514508,291866.0,243081.0,56.73,47.25
Biobío,2021-05-23,851424.0,703002.0,0.0,8,1670590,851424.0,703002.0,50.97,42.08
O’Higgins,2021-05-23,535265.0,420835.0,0.0,6,1000959,535265.0,420835.0,53.48,42.04
Maule,2021-05-23,594065.0,473521.0,0.0,7,1143012,594065.0,473521.0,51.97,41.43
Metropolitana,2021-05-23,3836013.0,3019405.0,0.0,13,8242459,3836013.0,3019405.0,46.54,36.63
Aysén,2021-05-24,54265.0,42884.0,0.0,11,107737,54265.0,42884.0,50.37,39.8
Antofagasta,2021-05-24,316385.0,240631.0,0.0,2,703746,316385.0,240631.0,44.96,34.19
Arica y Parinacota,2021-05-24,110369.0,84816.0,0.0,15,255380,110369.0,84816.0,43.22,33.21
Atacama,2021-05-24,150743.0,115521.0,0.0,3,316737,150743.0,115521.0,47.59,36.47
Coquimbo,2021-05-24,412215.0,324418.0,0.0,4,848079,412215.0,324418.0,48.61,38.25
Araucanía,2021-05-24,522411.0,422305.0,0.0,9,1019548,522411.0,422305.0,51.24,41.42
Los Lagos,2021-05-24,447449.0,361985.0,0.0,10,897303,447449.0,361985.0,49.87,40.34
Los Ríos,2021-05-24,210996.0,175176.0,0.0,14,407818,210996.0,175176.0,51.74,42.95
Magallanes,2021-05-24,107308.0,90792.0,0.0,12,179949,107308.0,90792.0,59.63,50.45
Tarapacá,2021-05-24,168701.0,131788.0,0.0,1,391165,168701.0,131788.0,43.13,33.69
Valparaíso,2021-05-24,1082378.0,878931.0,0.0,5,1979373,1082378.0,878931.0,54.68,44.4
Ñuble,2021-05-24,296415.0,244652.0,0.0,16,514508,296415.0,244652.0,57.61,47.55
Biobío,2021-05-24,864677.0,708290.0,0.0,8,1670590,864677.0,708290.0,51.76,42.4
O’Higgins,2021-05-24,545029.0,423486.0,0.0,6,1000959,545029.0,423486.0,54.45,42.31
Maule,2021-05-24,604902.0,476581.0,0.0,7,1143012,604902.0,476581.0,52.92,41.7
Metropolitana,2021-05-24,3910534.0,3042531.0,0.0,13,8242459,3910534.0,3042531.0,47.44,36.91
Aysén,2021-05-25,55791.0,43236.0,0.0,11,107737,55791.0,43236.0,51.78,40.13
Antofagasta,2021-05-25,324192.0,242295.0,0.0,2,703746,324192.0,242295.0,46.07,34.43
Arica y Parinacota,2021-05-25,112794.0,85627.0,0.0,15,255380,112794.0,85627.0,44.17,33.53
Atacama,2021-05-25,154284.0,116910.0,0.0,3,316737,154284.0,116910.0,48.71,36.91
Coquimbo,2021-05-25,421341.0,327144.0,0.0,4,848079,421341.0,327144.0,49.68,38.57
Araucanía,2021-05-25,531976.0,425581.0,0.0,9,1019548,531976.0,425581.0,52.18,41.74
Los Lagos,2021-05-25,456233.0,365518.0,0.0,10,897303,456233.0,365518.0,50.84,40.74
Los Ríos,2021-05-25,215155.0,176080.0,0.0,14,407818,215155.0,176080.0,52.76,43.18
Magallanes,2021-05-25,108655.0,91627.0,0.0,12,179949,108655.0,91627.0,60.38,50.92
Tarapacá,2021-05-25,171953.0,133402.0,0.0,1,391165,171953.0,133402.0,43.96,34.1
Valparaíso,2021-05-25,1100404.0,885345.0,0.0,5,1979373,1100404.0,885345.0,55.59,44.73
Ñuble,2021-05-25,301094.0,245892.0,0.0,16,514508,301094.0,245892.0,58.52,47.79
Biobío,2021-05-25,879465.0,712621.0,0.0,8,1670590,879465.0,712621.0,52.64,42.66
O’Higgins,2021-05-25,555489.0,426160.0,0.0,6,1000959,555489.0,426160.0,55.5,42.58
Maule,2021-05-25,617445.0,479400.0,0.0,7,1143012,617445.0,479400.0,54.02,41.94
Metropolitana,2021-05-25,3987521.0,3064387.0,0.0,13,8242459,3987521.0,3064387.0,48.38,37.18
Aysén,2021-05-26,57054.0,43685.0,0.0,11,107737,57054.0,43685.0,52.96,40.55
Antofagasta,2021-05-26,330035.0,243363.0,0.0,2,703746,330035.0,243363.0,46.9,34.58
Arica y Parinacota,2021-05-26,114852.0,86270.0,0.0,15,255380,114852.0,86270.0,44.97,33.78
Atacama,2021-05-26,157474.0,118012.0,0.0,3,316737,157474.0,118012.0,49.72,37.26
Coquimbo,2021-05-26,429316.0,329948.0,0.0,4,848079,429316.0,329948.0,50.62,38.91
Araucanía,2021-05-26,541363.0,427979.0,0.0,9,1019548,541363.0,427979.0,53.1,41.98
Los Lagos,2021-05-26,465222.0,367644.0,0.0,10,897303,465222.0,367644.0,51.85,40.97
Los Ríos,2021-05-26,218792.0,176764.0,0.0,14,407818,218792.0,176764.0,53.65,43.34
Magallanes,2021-05-26,110077.0,92441.0,0.0,12,179949,110077.0,92441.0,61.17,51.37
Tarapacá,2021-05-26,174931.0,135017.0,0.0,1,391165,174931.0,135017.0,44.72,34.52
Valparaíso,2021-05-26,1117952.0,890908.0,0.0,5,1979373,1117952.0,890908.0,56.48,45.01
Ñuble,2021-05-26,305351.0,247170.0,0.0,16,514508,305351.0,247170.0,59.35,48.04
Biobío,2021-05-26,893697.0,716763.0,0.0,8,1670590,893697.0,716763.0,53.5,42.9
O’Higgins,2021-05-26,564827.0,428086.0,0.0,6,1000959,564827.0,428086.0,56.43,42.77
Maule,2021-05-26,629374.0,481793.0,0.0,7,1143012,629374.0,481793.0,55.06,42.15
Metropolitana,2021-05-26,4063524.0,3083501.0,0.0,13,8242459,4063524.0,3083501.0,49.3,37.41
Aysén,2021-05-27,58053.0,44012.0,0.0,11,107737,58053.0,44012.0,53.88,40.85
Antofagasta,2021-05-27,336542.0,244424.0,0.0,2,703746,336542.0,244424.0,47.82,34.73
Arica y Parinacota,2021-05-27,117109.0,86990.0,0.0,15,255380,117109.0,86990.0,45.86,34.06
Atacama,2021-05-27,160615.0,118773.0,0.0,3,316737,160615.0,118773.0,50.71,37.5
Coquimbo,2021-05-27,436786.0,332267.0,0.0,4,848079,436786.0,332267.0,51.5,39.18
Araucanía,2021-05-27,549188.0,430462.0,0.0,9,1019548,549188.0,430462.0,53.87,42.22
Los Lagos,2021-05-27,473678.0,369252.0,0.0,10,897303,473678.0,369252.0,52.79,41.15
Los Ríos,2021-05-27,222167.0,177425.0,0.0,14,407818,222167.0,177425.0,54.48,43.51
Magallanes,2021-05-27,111386.0,92921.0,0.0,12,179949,111386.0,92921.0,61.9,51.64
Tarapacá,2021-05-27,177393.0,136382.0,0.0,1,391165,177393.0,136382.0,45.35,34.87
Valparaíso,2021-05-27,1134219.0,895107.0,0.0,5,1979373,1134219.0,895107.0,57.3,45.22
Ñuble,2021-05-27,309757.0,248300.0,0.0,16,514508,309757.0,248300.0,60.2,48.26
Biobío,2021-05-27,906942.0,719947.0,0.0,8,1670590,906942.0,719947.0,54.29,43.1
O’Higgins,2021-05-27,571660.0,429193.0,0.0,6,1000959,571660.0,429193.0,57.11,42.88
Maule,2021-05-27,639913.0,483510.0,0.0,7,1143012,639913.0,483510.0,55.98,42.3
Metropolitana,2021-05-27,4134600.0,3096412.0,0.0,13,8242459,4134600.0,3096412.0,50.16,37.57
Aysén,2021-05-28,59259.0,44507.0,0.0,11,107737,59259.0,44507.0,55.0,41.31
Antofagasta,2021-05-28,342393.0,245834.0,0.0,2,703746,342393.0,245834.0,48.65,34.93
Arica y Parinacota,2021-05-28,118928.0,87551.0,0.0,15,255380,118928.0,87551.0,46.57,34.28
Atacama,2021-05-28,162905.0,119410.0,0.0,3,316737,162905.0,119410.0,51.43,37.7
Coquimbo,2021-05-28,442953.0,333993.0,0.0,4,848079,442953.0,333993.0,52.23,39.38
Araucanía,2021-05-28,555775.0,432754.0,0.0,9,1019548,555775.0,432754.0,54.51,42.45
Los Lagos,2021-05-28,481193.0,370298.0,0.0,10,897303,481193.0,370298.0,53.63,41.27
Los Ríos,2021-05-28,225097.0,178218.0,0.0,14,407818,225097.0,178218.0,55.2,43.7
Magallanes,2021-05-28,112431.0,93316.0,0.0,12,179949,112431.0,93316.0,62.48,51.86
Tarapacá,2021-05-28,179895.0,137503.0,0.0,1,391165,179895.0,137503.0,45.99,35.15
Valparaíso,2021-05-28,1146383.0,898623.0,0.0,5,1979373,1146383.0,898623.0,57.92,45.4
Ñuble,2021-05-28,313304.0,249167.0,0.0,16,514508,313304.0,249167.0,60.89,48.43
Biobío,2021-05-28,918412.0,724035.0,0.0,8,1670590,918412.0,724035.0,54.98,43.34
O’Higgins,2021-05-28,579854.0,431585.0,0.0,6,1000959,579854.0,431585.0,57.93,43.12
Maule,2021-05-28,650322.0,485929.0,0.0,7,1143012,650322.0,485929.0,56.9,42.51
Metropolitana,2021-05-28,4195705.0,3113233.0,0.0,13,8242459,4195705.0,3113233.0,50.9,37.77
Aysén,2021-05-29,59588.0,44559.0,0.0,11,107737,59588.0,44559.0,55.31,41.36
Antofagasta,2021-05-29,342642.0,245873.0,0.0,2,703746,342642.0,245873.0,48.69,34.94
Arica y Parinacota,2021-05-29,119342.0,87592.0,0.0,15,255380,119342.0,87592.0,46.73,34.3
Atacama,2021-05-29,162907.0,119414.0,0.0,3,316737,162907.0,119414.0,51.43,37.7
Coquimbo,2021-05-29,443253.0,334056.0,0.0,4,848079,443253.0,334056.0,52.27,39.39
Araucanía,2021-05-29,556078.0,432814.0,0.0,9,1019548,556078.0,432814.0,54.54,42.45
Los Lagos,2021-05-29,481402.0,370317.0,0.0,10,897303,481402.0,370317.0,53.65,41.27
Los Ríos,2021-05-29,225137.0,178250.0,0.0,14,407818,225137.0,178250.0,55.21,43.71
Magallanes,2021-05-29,112801.0,93317.0,0.0,12,179949,112801.0,93317.0,62.68,51.86
