region_nombre,Fecha,avance_porcentual,cobertura_porcentual,rango_cobertura
Valparaíso,2021-07-15,73.25,64.89,50-69
Ñuble,2021-07-15,76.06,68.48,50-69
Biobío,2021-07-15,70.59,62.63,50-69
O’Higgins,2021-07-15,74.05,65.59,50-69
Maule,2021-07-15,72.93,64.73,50-69
Metropolitana,2021-07-15,65.33,57.53,50-69
Aysén,2021-07-16,73.48,66.64,50-69
Antofagasta,2021-07-16,66.22,56.93,50-69
Arica y Parinacota,2021-07-16,63.99,54.4,50-69
Atacama,2021-07-16,69.54,59.7,50-69
Coquimbo,2021-07-16,70.21,60.78,50-69
Araucanía,2021-07-16,69.96,61.86,50-69
Los Lagos,2021-07-16,71.19,62.91,50-69
Los Ríos,2021-07-16,71.35,63.24,50-69
Magallanes,2021-07-16,75.75,70.47,70-89
Tarapacá,2021-07-16,60.73,52.2,50-69
Valparaíso,2021-07-16,73.25,64.9,50-69
Ñuble,2021-07-16,76.07,68.49,50-69
Biobío,2021-07-16,70.59,62.64,50-69
O’Higgins,2021-07-16,74.05,65.59,50-69
Maule,2021-07-16,72.93,64.74,50-69
Metropolitana,2021-07-16,65.34,57.54,50-69
Aysén,2021-07-17,73.62,66.72,50-69
Antofagasta,2021-07-17,66.35,57.06,50-69
Arica y Parinacota,2021-07-17,64.2,54.64,50-69
Atacama,2021-07-17,69.54,59.7,50-69
Coquimbo,2021-07-17,70.24,60.84,50-69
Araucanía,2021-07-17,69.98,61.89,50-69
Los Lagos,2021-07-17,71.19,62.92,50-69
Los Ríos,2021-07-17,71.42,63.31,50-69
Magallanes,2021-07-17,75.75,70.47,70-89
Tarapacá,2021-07-17,60.82,52.31,50-69
Valparaíso,2021-07-17,73.29,64.98,50-69
Ñuble,2021-07-17,76.14,68.6,50-69
Biobío,2021-07-17,70.63,62.69,50-69
O’Higgins,2021-07-17,74.05,65.62,50-69
Maule,2021-07-17,72.96,64.79,50-69
Metropolitana,2021-07-17,65.41,57.62,50-69
Aysén,2021-07-18,73.65,66.75,50-69
Antofagasta,2021-07-18,66.35,57.07,50-69
Arica y Parinacota,2021-07-18,64.2,54.64,50-69
Atacama,2021-07-18,69.54,59.7,50-69
Coquimbo,2021-07-18,70.25,60.85,50-69
Araucanía,2021-07-18,69.98,61.89,50-69
Los Lagos,2021-07-18,71.19,62.92,50-69
Los Ríos,2021-07-18,71.42,63.31,50-69
Magallanes,2021-07-18,75.75,70.47,70-89
Tarapacá,2021-07-18,60.82,52.31,50-69
Valparaíso,2021-07-18,73.3,64.98,50-69
Ñuble,2021-07-18,76.15,68.61,50-69
Biobío,2021-07-18,70.63,62.7,50-69
O’Higgins,2021-07-18,74.05,65.62,50-69
Maule,2021-07-18,72.96,64.79,50-69
Metropolitana,2021-07-18,65.42,57.64,50-69
Aysén,2021-07-19,74.01,67.03,50-69
Antofagasta,2021-07-19,66.77,57.52,50-69
Arica y Parinacota,2021-07-19,64.68,55.13,50-69
Atacama,2021-07-19,70.05,60.11,50-69
Coquimbo,2021-07-19,70.65,61.3,50-69
Araucanía,2021-07-19,70.4,62.27,50-69
Los Lagos,2021-07-19,71.44,63.33,50-69
Los Ríos,2021-07-19,71.93,63.64,50-69
Magallanes,2021-07-19,76.1,70.73,70-89
Tarapacá,2021-07-19,61.27,52.62,50-69
Valparaíso,2021-07-19,73.54,65.36,50-69
Ñuble,2021-07-19,76.52,68.97,50-69
Biobío,2021-07-19,70.95,63.05,50-69
O’Higgins,2021-07-19,74.2,66.09,50-69
Maule,2021-07-19,73.16,65.15,50-69
Metropolitana,2021-07-19,65.58,58.01,50-69
Aysén,2021-07-20,74.39,67.35,50-69
Antofagasta,2021-07-20,67.2,58.12,50-69
Arica y Parinacota,2021-07-20,65.1,55.64,50-69
Atacama,2021-07-20,70.47,60.65,50-69
Coquimbo,2021-07-20,70.98,61.87,50-69
Araucanía,2021-07-20,70.74,62.76,50-69
Los Lagos,2021-07-20,71.7,63.85,50-69
Los Ríos,2021-07-20,72.37,64.18,50-69
Magallanes,2021-07-20,76.42,71.11,70-89
Tarapacá,2021-07-20,61.68,53.01,50-69
Valparaíso,2021-07-20,73.72,65.89,50-69
Ñuble,2021-07-20,76.87,69.45,70-89
Biobío,2021-07-20,71.24,63.56,50-69
O’Higgins,2021-07-20,74.3,66.62,50-69
Maule,2021-07-20,73.36,65.65,50-69
Metropolitana,2021-07-20,65.7,58.45,50-69
Aysén,2021-07-21,74.7,67.67,50-69
Antofagasta,2021-07-21,67.6,58.64,50-69
Arica y Parinacota,2021-07-21,65.49,56.14,50-69
Atacama,2021-07-21,70.75,60.99,50-69
Coquimbo,2021-07-21,71.27,62.32,50-69
Araucanía,2021-07-21,70.99,63.13,50-69
Los Lagos,2021-07-21,71.92,64.28,50-69
Los Ríos,2021-07-21,72.77,64.61,50-69
Magallanes,2021-07-21,76.66,71.44,70-89
Tarapacá,2021-07-21,62.05,53.43,50-69
Valparaíso,2021-07-21,73.84,66.25,50-69
Ñuble,2021-07-21,77.18,69.91,70-89
Biobío,2021-07-21,71.52,64.01,50-69
O’Higgins,2021-07-21,74.41,67.05,50-69
Maule,2021-07-21,73.55,66.07,50-69
Metropolitana,2021-07-21,65.79,58.73,50-69
Aysén,2021-07-22,75.2,68.03,50-69
Antofagasta,2021-07-22,68.15,58.98,50-69
Arica y Parinacota,2021-07-22,65.96,56.67,50-69
Atacama,2021-07-22,71.07,61.3,50-69
Coquimbo,2021-07-22,71.52,62.54,50-69
Araucanía,2021-07-22,71.14,63.28,50-69
Los Lagos,2021-07-22,72.14,64.49,50-69
Los Ríos,2021-07-22,73.18,64.99,50-69
Magallanes,2021-07-22,77.09,71.85,70-89
Tarapacá,2021-07-22,62.54,53.86,50-69
Valparaíso,2021-07-22,73.99,66.49,50-69
Ñuble,2021-07-22,77.48,70.29,70-89
Biobío,2021-07-22,71.99,64.47,50-69
O’Higgins,2021-07-22,74.51,67.3,50-69
Maule,2021-07-22,73.86,66.3,50-69
Metropolitana,2021-07-22,65.84,58.84,50-69
Aysén,2021-07-23,75.58,68.37,50-69
Antofagasta,2021-07-23,68.63,59.24,50-69
Arica y Parinacota,2021-07-23,66.48,57.16,50-69
Atacama,2021-07-23,71.36,61.57,50-69
Coquimbo,2021-07-23,71.89,62.8,50-69
Araucanía,2021-07-23,71.39,63.5,50-69
Los Lagos,2021-07-23,72.44,64.84,50-69
Los Ríos,2021-07-23,73.41,65.24,50-69
Magallanes,2021-07-23,77.54,72.32,70-89
Tarapacá,2021-07-23,62.97,54.26,50-69
Valparaíso,2021-07-23,74.14,66.74,50-69
Ñuble,2021-07-23,77.68,70.57,70-89
Biobío,2021-07-23,72.25,64.79,50-69
O’Higgins,2021-07-23,75.03,67.63,50-69
Maule,2021-07-23,74.33,66.67,50-69
Metropolitana,2021-07-23,66.11,59.12,50-69
Aysén,2021-07-24,75.7,68.46,50-69
Antofagasta,2021-07-24,68.71,59.28,50-69
Arica y Parinacota,2021-07-24,66.79,57.35,50-69
Atacama,2021-07-24,71.37,61.58,50-69
Coquimbo,2021-07-24,71.93,62.82,50-69
Araucanía,2021-07-24,71.43,63.53,50-69
Los Lagos,2021-07-24,72.83,64.95,50-69
Los Ríos,2021-07-24,73.51,65.29,50-69
Magallanes,2021-07-24,77.54,72.32,70-89
Tarapacá,2021-07-24,63.08,54.34,50-69
Valparaíso,2021-07-24,74.28,66.82,50-69
Ñuble,2021-07-24,77.75,70.63,70-89
Biobío,2021-07-24,72.41,64.87,50-69
O’Higgins,2021-07-24,75.04,67.64,50-69
Maule,2021-07-24,74.42,66.7,50-69
Metropolitana,2021-07-24,66.25,59.18,50-69
Aysén,2021-07-25,75.7,68.46,50-69
Antofagasta,2021-07-25,68.71,59.28,50-69
Arica y Parinacota,2021-07-25,66.79,57.35,50-69
Atacama,2021-07-25,71.37,61.58,50-69
Coquimbo,2021-07-25,71.95,62.84,50-69
Araucanía,2021-07-25,71.43,63.53,50-69
Los Lagos,2021-07-25,72.85,64.95,50-69
Los Ríos,2021-07-25,73.52,65.29,50-69
Magallanes,2021-07-25,77.54,72.32,70-89
Tarapacá,2021-07-25,63.08,54.34,50-69
Valparaíso,2021-07-25,74.28,66.82,50-69
Ñuble,2021-07-25,77.76,70.63,70-89
Biobío,2021-07-25,72.44,64.89,50-69
O’Higgins,2021-07-25,75.05,67.64,50-69
Maule,2021-07-25,74.42,66.7,50-69
Metropolitana,2021-07-25,66.26,59.19,50-69
Aysén,2021-07-26,75.9,68.65,50-69
Antofagasta,2021-07-26,68.75,59.53,50-69
Arica y Parinacota,2021-07-26,66.92,57.67,50-69
Atacama,2021-07-26,71.48,61.83,50-69
Coquimbo,2021-07-26,72.33,63.06,50-69
Araucanía,2021-07-26,71.55,63.72,50-69
Los Lagos,2021-07-26,72.92,65.23,50-69
Los Ríos,2021-07-26,73.66,65.49,50-69
Magallanes,2021-07-26,77.79,72.57,70-89
Tarapacá,2021-07-26,63.51,54.58,50-69
Valparaíso,2021-07-26,74.34,67.07,50-69
Ñuble,2021-07-26,77.86,70.85,70-89
Biobío,2021-07-26,72.5,65.1,50-69
O’Higgins,2021-07-26,75.15,67.95,50-69
Maule,2021-07-26,74.5,66.92,50-69
Metropolitana,2021-07-26,66.3,59.36,50-69
Aysén,2021-07-27,76.06,68.89,50-69
Antofagasta,2021-07-27,68.77,59.71,50-69
Arica y Parinacota,2021-07-27,67.1,57.94,50-69
Atacama,2021-07-27,71.57,62.14,50-69
Coquimbo,2021-07-27,72.49,63.32,50-69
Araucanía,2021-07-27,71.61,63.91,50-69
Los Lagos,2021-07-27,72.97,65.43,50-69
Los Ríos,2021-07-27,73.79,65.69,50-69
Magallanes,2021-07-27,77.97,72.96,70-89
Tarapacá,2021-07-27,63.91,54.86,50-69
Valparaíso,2021-07-27,74.36,67.26,50-69
Ñuble,2021-07-27,77.92,71.07,70-89
Biobío,2021-07-27,72.55,65.32,50-69
O’Higgins,2021-07-27,75.18,68.23,50-69
Maule,2021-07-27,74.53,67.1,50-69
Metropolitana,2021-07-27,66.32,59.56,50-69
Aysén,2021-07-28,76.18,69.12,70-89
Antofagasta,2021-07-28,68.89,59.95,50-69
Arica y Parinacota,2021-07-28,67.35,58.16,50-69
Atacama,2021-07-28,71.64,62.4,50-69
Coquimbo,2021-07-28,72.59,63.5,50-69
Araucanía,2021-07-28,71.65,64.12,50-69
Los Lagos,2021-07-28,73.01,65.56,50-69
Los Ríos,2021-07-28,73.88,65.91,50-69
Magallanes,2021-07-28,78.2,73.22,70-89
Tarapacá,2021-07-28,64.24,55.1,50-69
Valparaíso,2021-07-28,74.38,67.43,50-69
Ñuble,2021-07-28,77.96,71.28,70-89
Biobío,2021-07-28,72.59,65.52,50-69
O’Higgins,2021-07-28,75.2,68.42,50-69
Maule,2021-07-28,74.55,67.3,50-69
Metropolitana,2021-07-28,66.33,59.63,50-69
Aysén,2021-07-29,76.31,69.54,70-89
Antofagasta,2021-07-29,68.95,60.33,50-69
Arica y Parinacota,2021-07-29,67.53,58.46,50-69
Atacama,2021-07-29,71.71,62.73,50-69
Coquimbo,2021-07-29,72.72,63.95,50-69
Araucanía,2021-07-29,71.68,64.46,50-69
Los Lagos,2021-07-29,73.06,66.09,50-69
Los Ríos,2021-07-29,73.95,66.1,50-69
Magallanes,2021-07-29,78.38,73.56,70-89
Tarapacá,2021-07-29,64.53,55.39,50-69
Valparaíso,2021-07-29,74.4,67.74,50-69
Ñuble,2021-07-29,77.98,71.59,70-89
Biobío,2021-07-29,72.63,65.89,50-69
O’Higgins,2021-07-29,75.24,69.04,70-89
Maule,2021-07-29,74.57,67.66,50-69
Metropolitana,2021-07-29,66.36,60.09,50-69
Aysén,2021-07-30,76.39,69.84,70-89
Antofagasta,2021-07-30,68.99,60.63,50-69
Arica y Parinacota,2021-07-30,67.71,58.73,50-69
Atacama,2021-07-30,71.75,63.0,50-69
Coquimbo,2021-07-30,72.8,64.36,50-69
Araucanía,2021-07-30,71.72,64.84,50-69
Los Lagos,2021-07-30,73.11,66.53,50-69
Los Ríos,2021-07-30,74.03,66.41,50-69
Magallanes,2021-07-30,78.55,73.87,70-89
Tarapacá,2021-07-30,64.8,55.63,50-69
Valparaíso,2021-07-30,74.43,68.06,50-69
Ñuble,2021-07-30,78.02,71.89,70-89
Biobío,2021-07-30,72.67,66.19,50-69
O’Higgins,2021-07-30,75.29,69.45,70-89
Maule,2021-07-30,74.6,68.1,50-69
Metropolitana,2021-07-30,66.39,60.43,50-69
Aysén,2021-07-31,76.41,69.91,70-89
Antofagasta,2021-07-31,68.99,60.68,50-69
Arica y Parinacota,2021-07-31,67.72,58.82,50-69
Atacama,2021-07-31,71.75,63.01,50-69
Coquimbo,2021-07-31,72.81,64.39,50-69
Araucanía,2021-07-31,71.73,64.89,50-69
Los Lagos,2021-07-31,73.11,66.54,50-69
Los Ríos,2021-07-31,74.05,66.47,50-69
Magallanes,2021-07-31,78.61,73.9,70-89
Tarapacá,2021-07-31,64.9,55.69,50-69
Valparaíso,2021-07-31,74.43,68.1,50-69
Ñuble,2021-07-31,78.02,71.96,70-89
Biobío,2021-07-31,72.68,66.23,50-69
O’Higgins,2021-07-31,75.29,69.46,70-89
Maule,2021-07-31,74.6,68.11,50-69
Metropolitana,2021-07-31,66.39,60.51,50-69
Aysén,2021-08-01,76.41,69.91,70-89
Antofagasta,2021-08-01,68.99,60.68,50-69
Arica y Parinacota,2021-08-01,67.72,58.82,50-69
Atacama,2021-08-01,71.75,63.01,50-69
Coquimbo,2021-08-01,72.81,64.39,50-69
Araucanía,2021-08-01,71.73,64.89,50-69
Los Lagos,2021-08-01,73.11,66.54,50-69
Los Ríos,2021-08-01,74.05,66.47,50-69
Magallanes,2021-08-01,78.61,73.9,70-89
Tarapacá,2021-08-01,64.9,55.69,50-69
Valparaíso,2021-08-01,74.43,68.1,50-69
Ñuble,2021-08-01,78.02,71.97,70-89
Biobío,2021-08-01,72.68,66.24,50-69
O’Higgins,2021-08-01,75.29,69.46,70-89
Maule,2021-08-01,74.6,68.11,50-69
Metropolitana,2021-08-01,66.39,60.51,50-69
Aysén,2021-08-02,76.72,70.27,70-89
Antofagasta,2021-08-02,69.53,60.78,50-69
Arica y Parinacota,2021-08-02,68.33,58.88,50-69
Atacama,2021-08-02,72.21,63.08,50-69
Coquimbo,2021-08-02,73.13,64.47,50-69
Araucanía,2021-08-02,72.41,65.08,50-69
Los Lagos,2021-08-02,73.96,66.68,50-69
Los Ríos,2021-08-02,74.67,66.77,50-69
Magallanes,2021-08-02,78.83,74.07,70-89
Tarapacá,2021-08-02,65.17,55.91,50-69
Valparaíso,2021-08-02,74.95,68.24,50-69
Ñuble,2021-08-02,78.51,72.04,70-89
Biobío,2021-08-02,73.23,66.33,50-69
O’Higgins,2021-08-02,75.62,69.64,70-89
Maule,2021-08-02,75.17,68.2,50-69
Metropolitana,2021-08-02,66.88,60.63,50-69
Aysén,2021-08-03,77.07,70.71,70-89
Antofagasta,2021-08-03,70.22,60.88,50-69
Arica y Parinacota,2021-08-03,68.98,58.94,50-69
Atacama,2021-08-03,72.83,63.16,50-69
Coquimbo,2021-08-03,73.51,64.55,50-69
Araucanía,2021-08-03,73.27,65.26,50-69
Los Lagos,2021-08-03,74.65,66.81,50-69
Los Ríos,2021-08-03,75.46,67.09,50-69
Magallanes,2021-08-03,79.06,74.24,70-89
Tarapacá,2021-08-03,65.51,56.18,50-69
Valparaíso,2021-08-03,75.62,68.39,50-69
Ñuble,2021-08-03,79.1,72.11,70-89
Biobío,2021-08-03,73.9,66.41,50-69
O’Higgins,2021-08-03,76.19,69.93,70-89
Maule,2021-08-03,75.76,68.29,50-69
Metropolitana,2021-08-03,67.38,60.74,50-69
Aysén,2021-08-04,77.26,71.22,70-89
Antofagasta,2021-08-04,70.22,61.07,50-69
Arica y Parinacota,2021-08-04,68.99,59.19,50-69
Atacama,2021-08-04,72.84,63.29,50-69
Coquimbo,2021-08-04,73.56,64.77,50-69
Araucanía,2021-08-04,73.3,65.63,50-69
Los Lagos,2021-08-04,74.7,67.38,50-69
Los Ríos,2021-08-04,75.59,67.49,50-69
Magallanes,2021-08-04,79.19,74.49,70-89
Tarapacá,2021-08-04,65.66,56.54,50-69
Valparaíso,2021-08-04,75.63,68.66,50-69
Ñuble,2021-08-04,79.11,72.25,70-89
Biobío,2021-08-04,73.91,66.95,50-69
O’Higgins,2021-08-04,76.31,70.33,70-89
Maule,2021-08-04,75.77,68.53,50-69
Metropolitana,2021-08-04,67.39,61.0,50-69
Aysén,2021-08-05,77.42,71.71,70-89
Antofagasta,2021-08-05,70.22,61.16,50-69
Arica y Parinacota,2021-08-05,69.0,59.23,50-69
Atacama,2021-08-05,72.84,63.36,50-69
Coquimbo,2021-08-05,73.59,64.89,50-69
Araucanía,2021-08-05,73.31,65.77,50-69
Los Lagos,2021-08-05,74.73,67.76,50-69
Los Ríos,2021-08-05,75.68,67.79,50-69
Magallanes,2021-08-05,79.31,74.69,70-89
Tarapacá,2021-08-05,65.76,56.81,50-69
Valparaíso,2021-08-05,75.64,68.79,50-69
Ñuble,2021-08-05,79.12,72.34,70-89
Biobío,2021-08-05,73.92,67.32,50-69
O’Higgins,2021-08-05,76.38,70.83,70-89
Maule,2021-08-05,75.78,68.64,50-69
Metropolitana,2021-08-05,67.4,61.21,50-69
Aysén,2021-08-06,77.62,72.1,70-89
Antofagasta,2021-08-06,70.23,61.22,50-69
Arica y Parinacota,2021-08-06,69.0,59.26,50-69
Atacama,2021-08-06,72.85,63.41,50-69
Coquimbo,2021-08-06,73.62,64.98,50-69
Araucanía,2021-08-06,73.33,65.91,50-69
Los Lagos,2021-08-06,74.76,68.04,50-69
Los Ríos,2021-08-06,75.75,68.08,50-69
Magallanes,2021-08-06,79.49,74.91,70-89
Tarapacá,2021-08-06,65.84,57.12,50-69
Valparaíso,2021-08-06,75.64,68.87,50-69
Ñuble,2021-08-06,79.12,72.41,70-89
Biobío,2021-08-06,73.93,67.61,50-69
O’Higgins,2021-08-06,76.41,71.24,70-89
Maule,2021-08-06,75.78,68.72,50-69
Metropolitana,2021-08-06,67.41,61.35,50-69
Aysén,2021-08-07,77.63,72.16,70-89
Antofagasta,2021-08-07,70.23,61.22,50-69
Arica y Parinacota,2021-08-07,69.0,59.26,50-69
Atacama,2021-08-07,72.85,63.41,50-69
Coquimbo,2021-08-07,73.62,64.99,50-69
Araucanía,2021-08-07,73.33,65.91,50-69
Los Lagos,2021-08-07,74.76,68.05,50-69
Los Ríos,2021-08-07,75.75,68.11,50-69
Magallanes,2021-08-07,79.49,74.91,70-89
Tarapacá,2021-08-07,65.88,57.21,50-69
Valparaíso,2021-08-07,75.64,68.87,50-69
Ñuble,2021-08-07,79.12,72.41,70-89
Biobío,2021-08-07,73.93,67.61,50-69
O’Higgins,2021-08-07,76.42,71.24,70-89
Maule,2021-08-07,75.78,68.72,50-69
Metropolitana,2021-08-07,67.41,61.35,50-69
Aysén,2021-08-08,77.63,72.16,70-89
Antofagasta,2021-08-08,70.23,61.22,50-69
Arica y Parinacota,2021-08-08,69.0,59.26,50-69
Atacama,2021-08-08,72.85,63.41,50-69
Coquimbo,2021-08-08,73.62,64.99,50-69
Araucanía,2021-08-08,73.33,65.91,50-69
Los Lagos,2021-08-08,74.76,68.05,50-69
Los Ríos,2021-08-08,75.75,68.11,50-69
Magallanes,2021-08-08,79.49,74.91,70-89
Tarapacá,2021-08-08,65.88,57.21,50-69
Valparaíso,2021-08-08,75.64,68.87,50-69
Ñuble,2021-08-08,79.12,72.41,70-89
Biobío,2021-08-08,73.93,67.61,50-69
O’Higgins,2021-08-08,76.42,71.24,70-89
Maule,2021-08-08,75.78,68.72,50-69
Metropolitana,2021-08-08,67.41,61.35,50-69
Aysén,2021-08-09,77.8,72.52,70-89
Antofagasta,2021-08-09,70.69,61.28,50-69
Arica y Parinacota,2021-08-09,69.41,59.32,50-69
Atacama,2021-08-09,73.28,63.49,50-69
Coquimbo,2021-08-09,73.91,65.08,50-69
Araucanía,2021-08-09,73.88,66.05,50-69
Los Lagos,2021-08-09,75.35,68.16,50-69
Los Ríos,2021-08-09,76.04,68.54,50-69
Magallanes,2021-08-09,79.58,75.09,70-89
Tarapacá,2021-08-09,66.15,57.53,50-69
Valparaíso,2021-08-09,76.08,68.97,50-69
Ñuble,2021-08-09,79.45,72.45,70-89
Biobío,2021-08-09,74.31,67.7,50-69
O’Higgins,2021-08-09,76.71,71.5,70-89
Maule,2021-08-09,76.16,68.79,50-69
Metropolitana,2021-08-09,67.79,61.43,50-69
Aysén,2021-08-10,77.98,72.96,70-89
Antofagasta,2021-08-10,71.12,61.33,50-69
Arica y Parinacota,2021-08-10,69.8,59.37,50-69
Atacama,2021-08-10,73.68,63.55,50-69
Coquimbo,2021-08-10,74.17,65.18,50-69
Araucanía,2021-08-10,74.4,66.18,50-69
Los Lagos,2021-08-10,75.88,68.25,50-69
Los Ríos,2021-08-10,76.35,69.05,70-89
Magallanes,2021-08-10,79.67,75.38,70-89
Tarapacá,2021-08-10,66.37,57.68,50-69
Valparaíso,2021-08-10,76.44,69.04,70-89
Ñuble,2021-08-10,79.74,72.49,70-89
Biobío,2021-08-10,74.65,67.83,50-69
O’Higgins,2021-08-10,76.94,71.69,70-89
Maule,2021-08-10,76.5,68.85,50-69
Metropolitana,2021-08-10,68.12,61.51,50-69
Aysén,2021-08-11,78.1,73.4,70-89
Antofagasta,2021-08-11,71.12,62.02,50-69
Arica y Parinacota,2021-08-11,69.81,59.94,50-69
Atacama,2021-08-11,73.69,64.43,50-69
Coquimbo,2021-08-11,74.19,66.01,50-69
Araucanía,2021-08-11,74.41,66.83,50-69
Los Lagos,2021-08-11,75.91,68.88,50-69
Los Ríos,2021-08-11,76.45,69.45,70-89
Magallanes,2021-08-11,79.72,75.63,70-89
Tarapacá,2021-08-11,66.46,58.01,50-69
Valparaíso,2021-08-11,76.45,69.72,70-89
Ñuble,2021-08-11,79.75,73.2,70-89
Biobío,2021-08-11,74.66,68.55,50-69
O’Higgins,2021-08-11,76.99,71.97,70-89
Maule,2021-08-11,76.51,69.56,70-89
Metropolitana,2021-08-11,68.13,62.06,50-69
Aysén,2021-08-12,78.22,73.73,70-89
Antofagasta,2021-08-12,71.13,62.43,50-69
Arica y Parinacota,2021-08-12,69.82,60.3,50-69
Atacama,2021-08-12,73.69,65.03,50-69
Coquimbo,2021-08-12,74.21,66.53,50-69
Araucanía,2021-08-12,74.42,67.21,50-69
Los Lagos,2021-08-12,75.93,69.35,70-89
Los Ríos,2021-08-12,76.51,69.79,70-89
Magallanes,2021-08-12,79.76,76.01,70-89
Tarapacá,2021-08-12,66.53,58.24,50-69
Valparaíso,2021-08-12,76.45,70.13,70-89
Ñuble,2021-08-12,79.75,73.57,70-89
Biobío,2021-08-12,74.68,69.07,70-89
O’Higgins,2021-08-12,77.02,72.28,70-89
Maule,2021-08-12,76.52,69.97,70-89
Metropolitana,2021-08-12,68.14,62.44,50-69
Aysén,2021-08-13,78.33,73.97,70-89
Antofagasta,2021-08-13,71.13,62.68,50-69
Arica y Parinacota,2021-08-13,69.82,60.5,50-69
Atacama,2021-08-13,73.7,65.38,50-69
Coquimbo,2021-08-13,74.22,66.84,50-69
Araucanía,2021-08-13,74.42,67.45,50-69
Los Lagos,2021-08-13,75.94,69.57,70-89
Los Ríos,2021-08-13,76.56,70.0,70-89
Magallanes,2021-08-13,79.81,76.13,70-89
Tarapacá,2021-08-13,66.59,58.37,50-69
Valparaíso,2021-08-13,76.45,70.37,70-89
Ñuble,2021-08-13,79.75,73.79,70-89
Biobío,2021-08-13,74.68,69.27,70-89
O’Higgins,2021-08-13,77.04,72.47,70-89
Maule,2021-08-13,76.53,70.21,70-89
Metropolitana,2021-08-13,68.15,62.72,50-69
Aysén,2021-08-14,78.34,74.07,70-89
Antofagasta,2021-08-14,71.13,62.69,50-69
Arica y Parinacota,2021-08-14,69.82,60.51,50-69
Atacama,2021-08-14,73.7,65.38,50-69
Coquimbo,2021-08-14,74.22,66.86,50-69
Araucanía,2021-08-14,74.42,67.46,50-69
Los Lagos,2021-08-14,75.94,69.58,70-89
Los Ríos,2021-08-14,76.57,70.04,70-89
Magallanes,2021-08-14,79.81,76.13,70-89
Tarapacá,2021-08-14,66.63,58.43,50-69
Valparaíso,2021-08-14,76.45,70.37,70-89
Ñuble,2021-08-14,79.75,73.79,70-89
Biobío,2021-08-14,74.68,69.27,70-89
O’Higgins,2021-08-14,77.04,72.47,70-89
Maule,2021-08-14,76.53,70.21,70-89
Metropolitana,2021-08-14,68.15,62.72,50-69
Aysén,2021-08-15,78.34,74.07,70-89
Antofagasta,2021-08-15,71.13,62.69,50-69
Arica y Parinacota,2021-08-15,69.82,60.51,50-69
Atacama,2021-08-15,73.7,65.38,50-69
Coquimbo,2021-08-15,74.22,66.86,50-69
Araucanía,2021-08-15,74.42,67.46,50-69
Los Lagos,2021-08-15,75.94,69.58,70-89
Los Ríos,2021-08-15,76.57,70.05,70-89
Magallanes,2021-08-15,79.81,76.13,70-89
Tarapacá,2021-08-15,66.63,58.43,50-69
Valparaíso,2021-08-15,76.45,70.38,70-89
Ñuble,2021-08-15,79.75,73.79,70-89
Biobío,2021-08-15,74.68,69.27,70-89
O’Higgins,2021-08-15,77.04,72.47,70-89
Maule,2021-08-15,76.53,70.21,70-89
Metropolitana,2021-08-15,68.15,62.72,50-69
Aysén,2021-08-16,78.47,74.36,70-89
Antofagasta,2021-08-16,71.38,62.81,50-69
Arica y Parinacota,2021-08-16,70.09,60.55,50-69
Atacama,2021-08-16,73.95,65.49,50-69
Coquimbo,2021-08-16,74.4,67.02,50-69
Araucanía,2021-08-16,74.74,67.62,50-69
Los Lagos,2021-08-16,76.19,69.68,70-89
Los Ríos,2021-08-16,76.82,70.44,70-89
Magallanes,2021-08-16,79.88,76.26,70-89
Tarapacá,2021-08-16,66.86,58.63,50-69
Valparaíso,2021-08-16,76.63,70.42,70-89
Ñuble,2021-08-16,79.92,73.83,70-89
Biobío,2021-08-16,74.87,69.38,70-89
O’Higgins,2021-08-16,77.2,72.59,70-89
Maule,2021-08-16,76.72,70.28,70-89
Metropolitana,2021-08-16,68.34,62.84,50-69
Aysén,2021-08-17,78.58,74.63,70-89
Antofagasta,2021-08-17,71.64,62.99,50-69
Arica y Parinacota,2021-08-17,70.41,60.75,50-69
Atacama,2021-08-17,74.21,65.67,50-69
Coquimbo,2021-08-17,74.56,67.19,50-69
Araucanía,2021-08-17,75.03,67.75,50-69
Los Lagos,2021-08-17,76.43,69.8,70-89
Los Ríos,2021-08-17,77.03,70.81,70-89
Magallanes,2021-08-17,79.95,76.39,70-89
Tarapacá,2021-08-17,67.05,58.86,50-69
Valparaíso,2021-08-17,76.81,70.47,70-89
Ñuble,2021-08-17,80.08,73.88,70-89
Biobío,2021-08-17,75.04,69.49,70-89
O’Higgins,2021-08-17,77.37,72.7,70-89
Maule,2021-08-17,76.91,70.38,70-89
Metropolitana,2021-08-17,68.51,62.99,50-69
Aysén,2021-08-18,78.66,74.94,70-89
Antofagasta,2021-08-18,71.64,63.76,50-69
Arica y Parinacota,2021-08-18,70.56,61.53,50-69
Atacama,2021-08-18,74.21,66.45,50-69
Coquimbo,2021-08-18,74.58,67.9,50-69
Araucanía,2021-08-18,75.04,68.3,50-69
Los Lagos,2021-08-18,76.45,70.08,70-89
Los Ríos,2021-08-18,77.09,71.17,70-89
Magallanes,2021-08-18,79.99,76.59,70-89
Tarapacá,2021-08-18,67.13,59.34,50-69
Valparaíso,2021-08-18,76.81,71.04,70-89
Ñuble,2021-08-18,80.08,74.51,70-89
Biobío,2021-08-18,75.05,69.9,70-89
O’Higgins,2021-08-18,77.4,72.9,70-89
Maule,2021-08-18,76.92,71.0,70-89
